time,thermal_energy_demand,temperature,t below t_biv,th_output_hp,th_output_hr,el_demand_hp,el_demand_hr,cop
2015-01-01 00:00:00,1.4432795312809423,-0.55,False,1.4432795312809423,0.0,0.6067855632525849,0.0,2.3785660349999995
2015-01-01 00:15:00,1.4542134671239797,0.0,False,1.4542134671239797,0.0,0.602807771150713,0.0,2.4123999999999994
2015-01-01 00:30:00,1.4651474029670173,0.35,False,1.4651474029670173,0.0,0.6019104127537126,0.0,2.434161915
2015-01-01 00:45:00,1.4760813388100549,0.3,False,1.4760813388100549,0.0,0.607180502179405,0.0,2.4310420599999993
2015-01-01 01:00:00,1.4870152746530922,0.2,False,1.4870152746530922,0.0,0.6132493738211224,0.0,2.4248133600000004
2015-01-01 01:15:00,1.4948252288266903,0.1,False,1.4948252288266903,0.0,0.6180540960648284,0.0,2.4185993399999997
2015-01-01 01:30:00,1.5026351830002884,0.05,False,1.5026351830002884,0.0,0.6220809479633785,0.0,2.415497835
2015-01-01 01:45:00,1.5104451371738867,-0.2,False,1.5104451371738867,0.0,0.6293402459584707,0.0,2.4000453600000005
2015-01-01 02:00:00,1.5182550913474848,-0.4,False,1.5182550913474848,0.0,0.6358519306562938,0.0,2.3877494400000008
2015-01-01 02:15:00,1.5479329172071579,-0.4,False,1.5479329172071579,0.0,0.6482811350621267,0.0,2.3877494400000008
2015-01-01 02:30:00,1.5776107430668311,-0.4,False,1.5776107430668311,0.0,0.6607103394679597,0.0,2.3877494400000008
2015-01-01 02:45:00,1.6072885689265042,-0.4,False,1.6072885689265042,0.0,0.6731395438737926,0.0,2.3877494400000008
2015-01-01 03:00:00,1.6369663947861772,-0.4,False,1.6369663947861772,0.0,0.6855687482796254,0.0,2.3877494400000008
2015-01-01 03:15:00,1.7135039456874392,-0.5,False,1.7135039456874392,0.0,0.7194688605010151,0.0,2.3816235
2015-01-01 03:30:00,1.7900414965887013,-0.5,False,1.7900414965887013,0.0,0.751605573504251,0.0,2.3816235
2015-01-01 03:45:00,1.8665790474899635,-0.4,False,1.8665790474899635,0.0,0.7817315402615959,0.0,2.3877494400000008
2015-01-01 04:00:00,1.9431165983912255,-0.25,False,1.9431165983912255,0.0,0.8106567634765454,0.0,2.396965875
2015-01-01 04:15:00,2.155547351913096,-0.2,False,2.155547351913096,0.0,0.8981277553492136,0.0,2.4000453600000005
2015-01-01 04:30:00,2.367978105434966,-0.2,False,2.367978105434966,0.0,0.9866388964560926,0.0,2.4000453600000005
2015-01-01 04:45:00,2.5804088589568366,-0.2,False,2.5804088589568366,0.0,1.0751500375629717,0.0,2.4000453600000005
2015-01-01 05:00:00,2.7928396124787067,-0.25,False,2.7928396124787067,0.0,1.1651561841608225,0.0,2.396965875
2015-01-01 05:15:00,2.9958984209922592,-0.4,False,2.9958984209922592,0.0,1.2546954763361846,0.0,2.3877494400000008
2015-01-01 05:30:00,3.1989572295058117,-0.5,False,3.1989572295058117,0.0,1.343183433278103,0.0,2.3816235
2015-01-01 05:45:00,3.4020160380193647,-0.6,False,3.4020160380193647,0.0,1.432118926071863,0.0,2.3755122399999995
2015-01-01 06:00:00,3.605074846532917,-0.6499999999999999,False,3.605074846532917,0.0,1.5195500167272087,0.0,2.372462114999999
2015-01-01 06:15:00,3.5425952131441316,-0.5,False,3.5425952131441316,0.0,1.4874707161497742,0.0,2.3816235
2015-01-01 06:30:00,3.4801155797553465,-0.5,False,3.4801155797553465,0.0,1.4612366647185613,0.0,2.3816235
2015-01-01 06:45:00,3.417635946366561,-0.4,False,3.417635946366561,0.0,1.4313210126295997,0.0,2.3877494400000008
2015-01-01 07:00:00,3.3551563129777753,-0.35,False,3.3551563129777753,0.0,1.4033508331719928,0.0,2.390817914999999
2015-01-01 07:15:00,3.311420569605626,-0.4,False,3.311420569605626,0.0,1.3868375442297767,0.0,2.3877494400000008
2015-01-01 07:30:00,3.267684826233476,-0.35,False,3.267684826233476,0.0,1.366764405491531,0.0,2.390817914999999
2015-01-01 07:45:00,3.223949082861326,-0.4,False,3.223949082861326,0.0,1.3502040996652165,0.0,2.3877494400000008
2015-01-01 08:00:00,3.1802133394891765,-0.5,False,3.1802133394891765,0.0,1.3353132178487392,0.0,2.3816235
2015-01-01 08:15:00,3.1474115319600644,-0.5,False,3.1474115319600644,0.0,1.3215403408473525,0.0,2.3816235
2015-01-01 08:30:00,3.114609724430952,-0.45,False,3.114609724430952,0.0,1.3060887291836614,0.0,2.384684634999999
2015-01-01 08:45:00,3.0818079169018393,-0.2,False,3.0818079169018393,0.0,1.284062363263767,0.0,2.4000453600000005
2015-01-01 09:00:00,3.049006109372727,-0.05,False,3.049006109372727,0.0,1.2655122753947619,0.0,2.4093058350000005
2015-01-01 09:15:00,3.0130803201741756,0.2,False,3.0130803201741756,0.0,1.2426029854001526,0.0,2.4248133600000004
2015-01-01 09:30:00,2.977154530975624,0.2,False,2.977154530975624,0.0,1.2277870866628777,0.0,2.4248133600000004
2015-01-01 09:45:00,2.941228741777072,1.0,False,2.941228741777072,0.0,1.1883493215812957,0.0,2.4750539999999996
2015-01-01 10:00:00,2.9053029525785203,1.5,False,2.9053029525785203,0.0,1.1589079927307633,0.0,2.506931499999999
2015-01-01 10:15:00,2.877187117553567,1.8,False,2.877187117553567,0.0,1.1389233678771757,0.0,2.526234159999999
2015-01-01 10:30:00,2.8490712825286133,1.9,False,2.8490712825286133,0.0,1.1249156334496566,0.0,2.5326977399999997
2015-01-01 10:45:00,2.82095544750366,2.1,False,2.82095544750366,0.0,1.108139162629552,0.0,2.5456689400000005
2015-01-01 11:00:00,2.7928396124787067,2.3,False,2.7928396124787067,0.0,1.0915077409612426,0.0,2.5586988600000002
2015-01-01 11:15:00,2.77878169496623,2.3,False,2.77878169496623,0.0,1.086013574479894,0.0,2.5586988600000002
2015-01-01 11:30:00,2.7647237774537534,2.6500000000000004,False,2.7647237774537534,0.0,1.070916581745925,0.0,2.5816425150000004
2015-01-01 11:45:00,2.750665859941277,3.1,False,2.750665859941277,0.0,1.0533276456462404,0.0,2.611405739999999
2015-01-01 12:00:00,2.7366079424288,3.3,False,2.7366079424288,0.0,1.0426248467351644,0.0,2.6247292599999987
2015-01-01 12:15:00,2.7350459515940804,3.4,False,2.7350459515940804,0.0,1.0393829892984345,0.0,2.631413039999999
2015-01-01 12:30:00,2.7334839607593606,3.6,False,2.7334839607593606,0.0,1.0335218144214506,0.0,2.6448246400000004
2015-01-01 12:45:00,2.7319219699246413,4.1,False,2.7319219699246413,0.0,1.0199026432280975,0.0,2.6786105399999998
2015-01-01 13:00:00,2.7303599790899216,4.35,False,2.7303599790899216,0.0,1.0128796314526916,0.0,2.695641114999999
2015-01-01 13:15:00,2.7428559057676787,4.7,False,2.7428559057676787,0.0,1.0085371087091197,0.0,2.7196380599999994
2015-01-01 13:30:00,2.7553518324454354,4.85,False,2.7553518324454354,0.0,1.0092946983284714,0.0,2.7299775150000003
2015-01-01 13:45:00,2.7678477591231925,5.0,False,2.7678477591231925,0.0,1.0100343967461065,0.0,2.7403499999999994
2015-01-01 14:00:00,2.7803436858009496,4.7,False,2.7803436858009496,0.0,1.0223212149784924,0.0,2.7196380599999994
2015-01-01 14:15:00,2.7990875758175853,4.1,False,2.7990875758175853,0.0,1.0449774366293598,0.0,2.6786105399999998
2015-01-01 14:30:00,2.817831465834221,3.45,False,2.817831465834221,0.0,1.0694829891941284,0.0,2.634760434999999
2015-01-01 14:45:00,2.836575355850856,3.1,False,2.836575355850856,0.0,1.0862254426425735,0.0,2.611405739999999
2015-01-01 15:00:00,2.855319245867492,2.75,False,2.855319245867492,0.0,1.1031934103898258,0.0,2.588230874999999
2015-01-01 15:15:00,2.892807025900763,2.5,False,2.892807025900763,0.0,1.124823503458495,0.0,2.5717874999999992
